0,0.9732458591461182
1,0.7253320217132568
2,1.0655238628387451
3,0.7322549819946289
4,0.7195138931274414
0,0.762523889541626
1,0.7547109127044678
2,0.7673377990722656
3,0.9477722644805908
4,0.9171621799468994
0,0.8468887805938721
0,0.7435798645019531
0,0.7586781978607178
0,1.1756207942962646
0,0.7466259002685547
0,0.7685461044311523
0,0.779170036315918
0,0.7361481189727783
0,0.7480137348175049
0,0.7406327724456787
0,0.7574467658996582
0,0.7457640171051025
0,0.8839449882507324
0,0.7653179168701172
0,0.765869140625
0,0.9390950202941895
1,0.8046681880950928
2,1.7847728729248047
3,1.9028511047363281
4,2.5983219146728516
0,0.9401330947875977
0,0.7575197219848633
0,0.7512550354003906
0,0.746527910232544
0,0.8381001949310303
0,0.7722299098968506
0,0.764495849609375
0,0.7366111278533936
0,0.7323379516601562
0,0.7772877216339111
0,0.830596923828125
0,0.7601199150085449
0,0.7769348621368408
0,0.745283842086792
0,0.7431018352508545
0,0.767570972442627
0,0.7613520622253418
0,0.8133499622344971
0,0.7557940483093262
0,0.7629308700561523
0,0.7398362159729004
1,1.173374891281128
2,0.7963132858276367
3,0.7708728313446045
4,0.7406332492828369
0,0.8109159469604492
1,0.731147050857544
2,0.7443437576293945
3,0.7464258670806885
4,0.7482850551605225
