0,11.183814764022827
0,18.95928692817688
0,13.197386980056763
0,11.272500991821289
0,11.551661252975464
0,12.742524862289429
0,12.214605808258057
0,11.292952060699463
0,12.224001169204712
0,11.789567947387695
0,11.567642211914062
0,11.322953939437866
0,11.284121036529541
0,11.19242000579834
0,13.079283952713013
0,11.254502058029175
0,11.455121994018555
0,11.85065221786499
0,21.163544178009033
0,11.361741781234741
0,11.527696132659912
0,11.379088163375854
0,13.118454933166504
0,11.847959995269775
0,11.491384744644165
0,11.767104864120483
0,11.695648908615112
0,12.784950971603394
0,12.357638835906982
0,11.48790693283081
0,11.31469988822937
0,12.599215030670166
0,11.301226139068604
0,11.553100109100342
0,11.694096803665161
0,13.300602912902832
0,11.691550254821777
0,12.831571102142334
0,11.322829961776733
0,11.962288856506348
