0,0.9668021202087402
1,1.0173671245574951
2,1.0078089237213135
3,1.0111041069030762
4,0.9613571166992188
0,1.8469059467315674
1,1.6043760776519775
2,1.2684381008148193
3,1.027221918106079
4,1.0993080139160156
0,1.3197391033172607
1,1.4726479053497314
2,1.0881378650665283
3,1.1966228485107422
4,1.0432250499725342
0,1.0354974269866943
1,1.002025842666626
2,0.9938130378723145
3,0.9814488887786865
4,0.9860200881958008
0,1.006274938583374
1,1.0478191375732422
2,0.9892117977142334
3,1.1474261283874512
4,1.2229459285736084
